sampleId	accession	fq
CGG_2_19911	CGG_2_19911-lib-068	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_VPM4_CGG2_019911E2_L1.fq.gz
CGG_2_19912	CGG_2_19912-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_7FFP_CGG2_019912E1_L1.fq.gz
CGG_2_19912	CGG_2_19912-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_RVE4_CGG2_019912E1_L1.fq.gz
CGG_2_19912	CGG_2_19912-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_RVE4_CGG2_019912E2_L1.fq.gz
CGG_2_20364	CGG_2_20364-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_E4DV_CGG2_020364E1_L1.fq.gz
CGG_2_20368	CGG_2_20368-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_E4DV_CGG2_020368E1_L1.fq.gz
CGG_2_20368	CGG_2_20368-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_E4DV_CGG2_020368E2_L1.fq.gz
CGG_2_20368	CGG_2_20368-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_E4DV_CGG2_020368E3_L1.fq.gz
CGG_2_20368	CGG_2_20368-lib-004	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_NEH3_CGG2_020368E1_L1.collapsed.pe.trim.fq.gz
CGG_2_20368	CGG_2_20368-lib-005	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_NEH3_CGG2_020368E2_L1.collapsed.pe.trim.fq.gz
CGG_2_20368	CGG_2_20368-lib-006	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_NEH3_CGG2_020368E3_L1.collapsed.pe.trim.fq.gz
CGG_2_20368	CGG_2_20368-lib-007	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_TQLK_CGG2_020368E1_L1.fq.gz
CGG_2_20777	CGG_2_20777-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_4JCP_CGG2_020777E1_L1.fq.gz
CGG_2_20777	CGG_2_20777-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_SDXN_CGG2_020777E1_L1.fq.gz
CGG_2_20777	CGG_2_20777-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_TCYT_CGG2_020777E1_L1.fq.gz
CGG_2_20778	CGG_2_20778-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_4JCP_CGG2_020778E1_L1.fq.gz
CGG_2_20778	CGG_2_20778-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_4JCP_CGG2_020778E2_L1.fq.gz
CGG_2_20778	CGG_2_20778-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_SDXN_CGG2_020778E1_L1.fq.gz
CGG_2_20778	CGG_2_20778-lib-004	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_TCYT_CGG2_020778E1_L1.fq.gz
CGG_2_20779	CGG_2_20779-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_PDCP_CGG2_020779E1_L2_S1_S40_L002_R1_001.trim.fq.gz
CGG_2_20779	CGG_2_20779-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_4JCP_CGG2_020779E1_L1.fq.gz
CGG_2_20779	CGG_2_20779-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_TCYT_CGG2_020779E1_L1.fq.gz
CGG_2_20781	CGG_2_20781-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_PDCP_CGG2_020781E1_L2_S1_S41_L002_R1_001.trim.fq.gz
CGG_2_20781	CGG_2_20781-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_4JCP_CGG2_020781E1_L1.fq.gz
CGG_2_20781	CGG_2_20781-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_4JCP_CGG2_020781E2_L1.fq.gz
CGG_2_20781	CGG_2_20781-lib-004	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_TCYT_CGG2_020781E1_L1.fq.gz
CGG_2_20796	CGG_2_20796-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_4JCP_CGG2_020796E1_L1.fq.gz
CGG_2_20796	CGG_2_20796-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_SPPY_CGG2_020796E1_L1.fq.gz
CGG_2_20796	CGG_2_20796-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_TCYT_CGG2_020796E1_L1.fq.gz
CGG_2_20808	CGG_2_20808-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_PDCP_CGG2_020808E2_L2_S1_S42_L002_R1_001.trim.fq.gz
CGG_2_20808	CGG_2_20808-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_4JCP_CGG2_020808E2_L1.fq.gz
CGG_2_20808	CGG_2_20808-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_TCYT_CGG2_020808E2_L1.fq.gz
DA10	DA10-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA10_E1_L1.fq.gz
DA100	DA100-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA100_E1_L1.fq.gz
DA101	DA101-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA101_E1_L1.fq.gz
DA104	DA104-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA104_E1_L1.fq.gz
DA105	DA105-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA105_E1_L1.fq.gz
DA106	DA106-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA106_E1_L1.fq.gz
DA11	DA11-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA11_E1_L1.fq.gz
DA111	DA111-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA111_E1_L1.fq.gz
DA112	DA112-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA112_E1_L1.fq.gz
DA116	DA116-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA116_E1_L1.fq.gz
DA117	DA117-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA117_E1_L1.fq.gz
DA118	DA118-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA118_E1_L1.fq.gz
DA119	DA119-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA119_E1_L1.fq.gz
DA121	DA121-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA121_E1_L1.fq.gz
DA123	DA123-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA123_E1_L1.fq.gz
DA124	DA124-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA124_E1_L1.fq.gz
DA125	DA125-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA125_E1_L1.fq.gz
DA126	DA126-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA126_E1_L1.fq.gz
DA127	DA127-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA127_E1_L1.fq.gz
DA128	DA128-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA128_E1_L1.fq.gz
DA129	DA129-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA129_E1_L1.fq.gz
DA13	DA13-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA13_E1_L1.fq.gz
DA130	DA130-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA130_E1_L1.fq.gz
DA134	DA134-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA134_E1_L2.fq.gz
DA136	DA136-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA136_E1_L2.fq.gz
DA139	DA139-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA139_E1_L2.fq.gz
DA14	DA14-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA14_E1_L1.fq.gz
DA141	DA141-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA141_E1_L2.fq.gz
DA142	DA142-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA142_E1_L2.fq.gz
DA143	DA143-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA143_E1_L2.fq.gz
DA144	DA144-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA144_E1_L2.fq.gz
DA145	DA145-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA145_E1_L2.fq.gz
DA146	DA146-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA146_E1_L2.fq.gz
DA15	DA15-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA15_E1_L1.fq.gz
DA16	DA16-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA16_E1_L1.fq.gz
DA160	DA160-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA160_E1_L1.fq.gz
DA161	DA161-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA161_E1_L1.fq.gz
DA162	DA162-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA162_E1_L1.fq.gz
DA164	DA164-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA164_E1_L1.fq.gz
DA17	DA17-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA17_E1_L1.fq.gz
DA171	DA171-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA171_E1_L1.fq.gz
DA177	DA177-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA177_E1_L1.fq.gz
DA179	DA179-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA179_E1_L1.fq.gz
DA18	DA18-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA18_E1_L1.fq.gz
DA188	DA188-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA188_E1_L1.fq.gz
DA189	DA189-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA189_E1_L1.fq.gz
DA19	DA19-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA19_E1_L1.fq.gz
DA190	DA190-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA190_E1_L1.fq.gz
DA191	DA191-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA191_E1_L1.fq.gz
DA194	DA194-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA194_E1_L1.fq.gz
DA194	DA194-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA194_E2_L1.fq.gz
DA195	DA195-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA195_E1_L1.fq.gz
DA195	DA195-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA195_E2_L1.fq.gz
DA197	DA197-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA197_E1_L1.fq.gz
DA197	DA197-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA197_E2_L1.fq.gz
DA198	DA198-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA198_E1_L1.fq.gz
DA198	DA198-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA198_E2_L1.fq.gz
DA199	DA199-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA199_E1_L1.fq.gz
DA199	DA199-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA199_E2_L1.fq.gz
DA2	DA2-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA2_E1_L1.fq.gz
DA20	DA20-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA20_E1_L1.fq.gz
DA201	DA201-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA201_E1_L1.fq.gz
DA201	DA201-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA201_E2_L1.fq.gz
DA202	DA202-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA202_E1_L1.fq.gz
DA202	DA202-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA202_E2_L1.fq.gz
DA203	DA203-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA203_E1_L1.fq.gz
DA203	DA203-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA203_E2_L1.fq.gz
DA204	DA204-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA204_E1_L1.fq.gz
DA204	DA204-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA204_E2_L1.fq.gz
DA205	DA205-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA205_E1_L1.fq.gz
DA205	DA205-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA205_E2_L1.fq.gz
DA206	DA206-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA206_E1_L1.fq.gz
DA206	DA206-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA206_E2_L1.fq.gz
DA207	DA207-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA207_E1_L1.fq.gz
DA207	DA207-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA207_E2_L1.fq.gz
DA208	DA208-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA208_E1_L1.fq.gz
DA208	DA208-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA208_E2_L1.fq.gz
DA220	DA220-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA220_E1_L1.fq.gz
DA221	DA221-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA221_E1_L1.fq.gz
DA222	DA222-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA222_E1_L1.fq.gz
DA223	DA223-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA223_E1_L1.fq.gz
DA224	DA224-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA224_E1_L1.fq.gz
DA224	DA224-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA224_E2_L1.fq.gz
DA226	DA226-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA226_E1_L1.fq.gz
DA227	DA227-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA227_E1_L1.fq.gz
DA227	DA227-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA227_E2_L1.fq.gz
DA228	DA228-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA228_E1_L1.fq.gz
DA228	DA228-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA228_E2_L1.fq.gz
DA229	DA229-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA229_E1_L1.fq.gz
DA229	DA229-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA229_E2_L1.fq.gz
DA23	DA23-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA23_E1_L2.fq.gz
DA230	DA230-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA230_E1_L1.fq.gz
DA231	DA231-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA231_E1_L1.fq.gz
DA243	DA243-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA243_E1_L1.fq.gz
DA245	DA245-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA245_E1_L1.fq.gz
DA246	DA246-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA246_E1_L1.fq.gz
DA247	DA247-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA247_E1_L1.fq.gz
DA248	DA248-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA248_E1_L1.fq.gz
DA249	DA249-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA249_E1_L1.fq.gz
DA250	DA250-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA250_E1_L1.fq.gz
DA251	DA251-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA251_E1_L1.fq.gz
DA252	DA252-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA252_E1_L1.fq.gz
DA253	DA253-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA253_E1_L1.fq.gz
DA26	DA26-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA26_E1_L2.fq.gz
DA26	DA26-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA26_E1_L3.fq.gz
DA27	DA27-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA27_E1_L2.fq.gz
DA27	DA27-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA27_E1_L3.fq.gz
DA28	DA28-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA28_E1_L2.fq.gz
DA28	DA28-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA28_E1_L3.fq.gz
DA29	DA29-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA29_E1_L2.fq.gz
DA29	DA29-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA29_E1_L3.fq.gz
DA3	DA3-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA3_E1_L1.fq.gz
DA30	DA30-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA30_E1_L2.fq.gz
DA30	DA30-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA30_E1_L3.fq.gz
DA31	DA31-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA31_E1_L2.fq.gz
DA334	DA334-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA334_E1_L1.fq.gz
DA335	DA335-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA335_E1_L1.fq.gz
DA336	DA336-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA336_E1_L1.fq.gz
DA337	DA337-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA337_E1_L1.fq.gz
DA338	DA338-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA338_E1_L1.fq.gz
DA339	DA339-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA339_E1_L1.fq.gz
DA340	DA340-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA340_E1_L1.fq.gz
DA341	DA341-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA341_E1_L1.fq.gz
DA342	DA342-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA342_E1_L1.fq.gz
DA343	DA343-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA343_E1_L1.fq.gz
DA344	DA344-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA344_E1_L1.fq.gz
DA345	DA345-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA345_E1_L1.fq.gz
DA35	DA35-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA35_E1_L2.fq.gz
DA35	DA35-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA35_E1_L3.fq.gz
DA353	DA353-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA353_E1_L1.fq.gz
DA354	DA354-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA354_E1_L1.fq.gz
DA355	DA355-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA355_E1_L1.fq.gz
DA356	DA356-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA356_E1_L1.fq.gz
DA357	DA357-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA357_E1_L1.fq.gz
DA358	DA358-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA358_E1_L1.fq.gz
DA359	DA359-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA359_E1_L1.fq.gz
DA360	DA360-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA360_E1_L1.fq.gz
DA361	DA361-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA361_E1_L1.fq.gz
DA362	DA362-lib-001	/willerslev/datasets/WABI_pipeline/fqs/Baikal/DA362_E1_L1.fq.gz
DA379	DA379-lib-001	/willerslev/datasets/WABI_pipeline/fqs/bmac/DA379_E1_L1.fq.gz
DA38	DA38-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA38_E1_L2.fq.gz
DA380	DA380-lib-001	/willerslev/datasets/WABI_pipeline/fqs/bmac/DA380_E1_L1.fq.gz
DA381	DA381-lib-001	/willerslev/datasets/WABI_pipeline/fqs/bmac/DA381_E1_L1.fq.gz
DA381	DA381-lib-002	/willerslev/datasets/WABI_pipeline/fqs/bmac/DA381_E2_L1.fq.gz
DA382	DA382-lib-001	/willerslev/datasets/WABI_pipeline/fqs/bmac/DA382_E1_L1.fq.gz
DA382	DA382-lib-002	/willerslev/datasets/WABI_pipeline/fqs/bmac/DA382_E2_L1.fq.gz
DA383	DA383-lib-001	/willerslev/datasets/WABI_pipeline/fqs/bmac/DA383_E1_L1.fq.gz
DA39	DA39-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA39_E1_L2.fq.gz
DA4	DA4-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA4_E1_L1.fq.gz
DA41	DA41-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA41_E1_L2.fq.gz
DA41	DA41-lib-002	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA41_E1_L3.fq.gz
DA43	DA43-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA43_E1_L2.fq.gz
DA45	DA45-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA45_E1_L1.fq.gz
DA47	DA47-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA47_E1_L2.fq.gz
DA48	DA48-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA48_E1_L2.fq.gz
DA49	DA49-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA49_E1_L2.fq.gz
DA5	DA5-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA5_E1_L1.fq.gz
DA50	DA50-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA50_E1_L2.fq.gz
DA51	DA51-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA51_E1_L2.fq.gz
DA52	DA52-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA52_E1_L2.fq.gz
DA53	DA53-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA53_E1_L2.fq.gz
DA54	DA54-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA54_E1_L2.fq.gz
DA55	DA55-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA55_E1_L2.fq.gz
DA56	DA56-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA56_E1_L2.fq.gz
DA57	DA57-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA57_E1_L2.fq.gz
DA58	DA58-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA58_E1_L2.fq.gz
DA59	DA59-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA59_E1_L2.fq.gz
DA6	DA6-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA6_E1_L1.fq.gz
DA65	DA65-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA65_E1_L2.fq.gz
DA66	DA66-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA66_E1_L2.fq.gz
DA68	DA68-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA68_E1_L2.fq.gz
DA69	DA69-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA69_E1_L2.fq.gz
DA7	DA7-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA7_E1_L1.fq.gz
DA70	DA70-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA70_E1_L2.fq.gz
DA71	DA71-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA71_E1_L2.fq.gz
DA72	DA72-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA72_E1_L2.fq.gz
DA73	DA73-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA73_E1_L2.fq.gz
DA74	DA74-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA74_E1_L2.fq.gz
DA8	DA8-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA8_E1_L1.fq.gz
DA80	DA80-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA80_E1_L1.fq.gz
DA81	DA81-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA81_E1_L2.fq.gz
DA82	DA82-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA82_E1_L2.fq.gz
DA85	DA85-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA85_E1_L2.fq.gz
DA86	DA86-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA86_E1_L2.fq.gz
DA87	DA87-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA87_E1_L1.fq.gz
DA89	DA89-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA89_E1_L1.fq.gz
DA9	DA9-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA9_E1_L1.fq.gz
DA92	DA92-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA92_E1_L1.fq.gz
DA93	DA93-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA93_E1_L1.fq.gz
DA94	DA94-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA94_E1_L1.fq.gz
DA95	DA95-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA95_E1_L1.fq.gz
DA96	DA96-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA96_E1_L1.fq.gz
DA98	DA98-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA98_E1_L1.fq.gz
DA99	DA99-lib-001	/willerslev/datasets/WABI_pipeline/fqs/steppe/DA99_E1_L1.fq.gz
EBA1	EBA1-lib-001	/willerslev/datasets/WABI_pipeline/fqs/botai/ERR2531320.collapsed.pe.trim.fq.gz
EBA1	EBA1-lib-002	/willerslev/datasets/WABI_pipeline/fqs/botai/ERR2531329.collapsed.pe.trim.fq.gz
EBA1	EBA1-lib-003	/willerslev/datasets/WABI_pipeline/fqs/botai/ERR2531333.collapsed.pe.trim.fq.gz
EBA1	EBA1-lib-004	/willerslev/datasets/WABI_pipeline/fqs/botai/ESW_NDQQ_DA373_E1_L1_CGCTAT.fq.gz
EBA1	EBA1-lib-005	/willerslev/datasets/WABI_pipeline/fqs/botai/ESW_NDQQ_DA373_E2_L1_ACATAC.fq.gz
